Name_1,ra_gal_2,dec_gal_3,z_4,MorphType_5,mag_auto_6,magerr_auto_7,SexHalfRad_8,num_targets_9,C_10,C_err_11,A_12,A_err_13,S_14,S_err_15,G_16,M_17,magzp_18,bulge_xctr_19,bulge_xctr_err_20,bulge_yctr_21,bulge_yctr_err_22,Ie_23,Ie_err_24,AvgIe_25,AvgIe_err_26,re_pix_27,re_pix_err_28,re_kpc_29,re_kpc_err_30,n_31,n_err_32,eb_33,eb_err_34,bpa_35,bpa_err_36,bboxy_37,bboxy_err_38,disk_xctr_39,disk_xctr_err_40,disk_yctr_41,disk_yctr_err_42,Id_43,Id_err_44,rd_pix_45,rd_pix_err_46,rd_kpc_47,rd_kpc_err_48,ed_49,ed_err_50,dpa_51,dpa_err_52,dboxy_53,dboxy_err_54,BD_55,BT_56,p_xctr_57,p_xctr_err_58,p_yctr_59,p_yctr_err_60,Ip_61,Ip_err_62,Pfwhm_63,Pfwhm_kpc_64,bar_xctr_65,bar_xctr_err_66,bar_yctr_67,bar_yctr_err_68,Ibar_69,Ibar_err_70,rbar_pix_71,rbar_pix_err_72,rbar_kpc_73,rbar_kpc_err_74,n_bar_75,n_bar_err_76,ebar_77,ebar_err_78,barpa_79,barpa_err_80,barboxy_81,barboxy_err_82,chi2nu_83,Goodness_84,run_85,SexSky_86,YetSky_87,GalSky_88,GalSky_err_89,dis_modu_90,distance_91,fit_92,FitFlag_93,flag_94,Manual_flag_95,Comments_96,Date_97,Version_98,Filter_99,Total_Run_100,rootname_101,Cluster_102,ObsID_103
test_237,221.85835,8.473588888888889,0.37546,-999,17.4197,0.1051,5.36,1,2.5223498352140101,1.1303506017477738,0.09586,1.2969,0.17868197386283347,4.709,0.52290641091464996,-1.8706551389596315,22.5,53.0,0.26,51.83,0.32,20.5751,0.7317,32.593184245382524,0.89748577240820537,268.0,365.6013,545.0003852974429,743.4807812136045,7.4807,2.5687,0.4211,0.0182,-30.0709,3.0642,0.0,0.0,51.86,0.04,52.85,0.08,22.236,0.0347,3.0173,0.0507,6.13593157670886,0.1031026848305237,0.4333,0.0113,-6.5233,1.1964,0.0,0.0,4.617001333651456,0.8219690648800455,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.58101,0.999,1,0.6472636,-999,0.6473,0.0,41.5094394611861,50055.0,-999,257,2078,-999,-999,-999,-999,-999,-999,-999,-999,-999
