sma inte intee mag magl magu
1.0 3.57438151042 0.630201180776 -1.3830022623 0.210591245275 0.176304983037
1.18119369062 3.48834297874 0.563135927374 -1.35654794699 0.191156417887 0.162486008279
1.39521853475 3.33988397772 0.551022529602 -1.30932845093 0.195761103782 0.165798537774
1.64802333028 3.3088684082 0.504508018494 -1.29919873965 0.179614178965 0.154075454208
1.94663475971 3.21516391209 0.479222876685 -1.26800779642 0.175240963171 0.1508481099
2.2993526961 2.74651675754 0.390620364083 -1.0969556329 0.166565164579 0.144378121495
2.71598089714 2.70218531291 0.335545897484 -1.07928782287 0.14395758977 0.127085535275
3.20809949953 2.34572935104 0.312631924947 -0.925694755032 0.155299278675 0.135840249979
3.78938688771 2.02708145668 0.264384878093 -0.767178002067 0.151734098214 0.133105700837
4.47599988307 1.73319038185 0.216432390986 -0.597115675748 0.144824946618 0.127760796858
5.28702282108 1.36001374001 0.177843260211 -0.333858240005 0.152157964259 0.133431644654
6.2449979984 1.06345709976 0.147320075911 -0.066799937492 0.161898850892 0.140860626226
7.37655223362 0.770055007935 0.113288346926 0.283695626065 0.172776626734 0.149019491852
8.71313695684 0.534951019287 0.0874194349561 0.679214951616 0.193725821229 0.164337369701
10.2919023989 0.341516605643 0.0630168471225 1.16647043666 0.221467505974 0.183856539858
12.156730178 0.225914118241 0.0480129767437 1.61514156875 0.259411594421 0.209229048259
14.3594529848 0.130665584486 0.0365146860784 2.20959696134 0.355841867399 0.26755952074
16.9612952663 0.0378787426721 0.0189934185573 3.55401111295 0.755677780291 0.44126044401
20.0345749532 0.013069331646 0.0104360481103 4.70936655322 1.73938938738 0.637284733478
39.0 0.0040388708355 0.00411947159206 5.98435008874 nan 0.763354913418
