sma inte intee mag magl magu
1.0 1.595135053 0.72918566068 -0.506993646836 0.663262367367 0.408746484503
1.14454538405 1.595135053 0.72918566068 -0.506993646836 0.663262367367 0.408746484503
1.30998413615 1.595135053 0.72918566068 -0.506993646836 0.663262367367 0.408746484503
1.49933629621 1.58836829662 0.630152404308 -0.502378025212 0.548719601477 0.36278068843
1.71605843697 1.58836829662 0.630152404308 -0.502378025212 0.548719601477 0.36278068843
1.9641067628 1.61902761459 0.734626372655 -0.523135640666 0.656512281231 0.406220902296
2.24800932914 1.52922177315 0.618308544159 -0.461176182252 0.562483659046 0.368672076766
2.57294870098 1.45059903463 0.491697589556 -0.403868460258 0.449433527475 0.316920428091
2.9448565591 1.40856997172 0.484522104263 -0.371946064366 0.457709891635 0.320983279734
3.37052198141 1.3347645998 0.40846735239 -0.31351169979 0.396635766037 0.289876244253
3.85771537567 1.29522811042 0.379360304938 -0.280865653422 0.376283670926 0.278904552766
4.41533032621 1.32397079468 0.363864088058 -0.304696012891 0.348897254457 0.263628882786
5.05354594392 1.217710495 0.332717527043 -0.21386012269 0.346510573041 0.262268900071
5.78401268321 1.07585549355 0.29942381382 -0.07938485451 0.354126736942 0.266592416959
6.62006501786 1.00430262089 0.250537246466 -0.00466149013668 0.311571031467 0.241809280259
7.57696485831 0.938489079475 0.242189109325 0.0689269414669 0.324082117139 0.249255792458
8.67218015369 0.80608563953 0.211618847317 0.23404703941 0.330633962327 0.253101262498
9.92570376457 0.706624650955 0.187966036797 0.37702804014 0.335767971645 0.256088972812
11.3604184272 0.608392715454 0.155999069214 0.539539986453 0.32166877171 0.247830013479
13.0025144717 0.508898805689 0.137288393798 0.733421420878 0.341358894912 0.259317297625
14.8819679197 0.426134305842 0.111952501185 0.926133754043 0.330913671074 0.253264614081
17.0330876881 0.364157146878 0.100575725238 1.09677790562 0.35093510427 0.264786387294
19.4951418895 0.312139435818 0.0906322002411 1.26412839733 0.372401809903 0.276775595133
22.3130746611 0.223925895691 0.0669217300415 1.62473919989 0.385482861847 0.283903007106
25.5383266073 0.192578233522 0.0576221696262 1.78848200325 0.386036988722 0.284202016094
29.2297738348 0.143674240738 0.0485315909151 2.10655272316 0.447509169815 0.315969123953
33.4548027195 0.0886610109512 0.0348501695346 2.63066830249 0.54215724008 0.359933983996
38.2905400269 0.0704163607429 0.0287824209999 2.88081605971 0.57056516699 0.372081906288
43.8252608406 0.0428765583038 0.0207066559792 3.4194502067 0.716140343994 0.427806403591
50.16 0.0256652059378 0.0154156022602 3.97663811652 0.99659420145 0.510735564131
