sma inte intee mag magl magu
1.0 1.85907663618 0.515346867698 -0.673243232342 0.352463386175 0.265652224164
1.11923386336 1.89194965363 0.434965467453 -0.692273938194 0.283636843078 0.224677416328
1.2526844409 1.80829884456 0.372961007632 -0.643175511998 0.25079017841 0.203593002762
1.40204684636 1.73111915588 0.339717451731 -0.595817405335 0.237186077999 0.194547178921
1.56921830847 1.7039899826 0.348874705178 -0.578667593283 0.248726989536 0.202233217448
1.75632226984 1.64153446871 0.310742406284 -0.538125016037 0.227849511455 0.188228509034
1.96573535939 1.69284001519 0.31556112626 -0.571539790717 0.223985064153 0.185586358102
2.20011758063 1.65026732052 0.311567895553 -0.543885749055 0.227178056957 0.187770566206
2.46244609962 1.62843513489 0.272065769542 -0.529426160213 0.198481229366 0.167744041326
2.7560530614 1.60437930072 0.24376515989 -0.51326762548 0.178930174831 0.15357216185
3.08466791555 1.5201839447 0.225106191635 -0.454740353638 0.174000745888 0.149928731959
3.45246478831 1.43208620625 0.214933318477 -0.389922904169 0.176560069632 0.15182396478
3.86411550314 1.48925495148 0.215729504824 -0.432422631791 0.169903563939 0.146878428329
4.32484892306 1.30691812205 0.174337154211 -0.290620950098 0.155447801691 0.135953825707
4.84051736862 1.22945176987 0.171092555636 -0.22427874121 0.162696003239 0.141463404452
5.41767095515 1.13473216693 0.153753876686 -0.137233415602 0.158084925014 0.1379658814
6.06364079356 0.98749256134 0.137805085916 0.0136654179399 0.163186540294 0.141833945088
6.78663211141 0.861784219742 0.116040416062 0.161503656513 0.157022209651 0.137156093759
7.59582847728 0.743770897388 0.107802689075 0.3214020473 0.170009437555 0.146957503103
8.50150845206 0.593216376969 0.0866548803788 0.566967169695 0.171452389636 0.148033872354
9.51517614921 0.489555358887 0.0741661800427 0.775495477734 0.178366575529 0.15315704988
10.6497073621 0.449942968225 0.0695564259765 0.867106327533 0.182330813545 0.156068941168
11.9195131145 0.336980431168 0.055858651797 1.18098829591 0.19677547148 0.166525017322
13.3407227126 0.250432153033 0.0462649500268 1.50327478182 0.221760270194 0.184058046574
14.9313886216 0.188704346581 0.0368454233348 1.81054524065 0.235853968864 0.193651211674
16.7117157723 0.147916892267 0.0308917876213 2.07495556569 0.254346838925 0.205927057885
18.7043182073 0.11211206786 0.0257562603471 2.37586909244 0.283402033515 0.224530365847
20.9345063287 0.0692198901253 0.0192395378562 2.89942273602 0.353578982039 0.26628305277
23.4306083959 0.0258623394397 0.0108919504586 3.96833048133 0.593586806356 0.381600572566
26.2243303558 0.0378151889659 0.0125263518812 3.55583431264 0.436843540786 0.310650573242
29.3511585783 0.0175848685778 0.00822399579562 4.38715218269 0.684556959669 0.416574421171
32.8508106097 0.00898389690387 0.00544516520925 5.11633810133 1.01154280909 0.514433358669
41.1516993216 0.00300830586751 0.00283233992259 6.30419502308 3.08223341196 0.720347195469
51.5500934567 0.0180555536777 0.00617186228434 4.35847297323 0.45414861397 0.319240712737
57.6966102562 0.0037739102657 0.0026939784105 6.05802107626 1.35848804392 0.584927417063
64.576 0.00406314448759 0.00270817210958 5.97784433414 1.19232956105 0.554527134098
