sma inte intee mag magl magu
1.0 7.37953491211 1.21486911774 -2.17007247926 0.195298636461 0.165466936639
1.29474140588 7.68573188782 1.13179294268 -2.21421307572 0.172957097506 0.149153652609
1.6763553081 7.17540423075 1.09357245763 -2.13961593085 0.179529922983 0.154013488112
2.17044662836 5.9759237116 0.737065662037 -1.94101261164 0.142921033888 0.126277287649
2.81016711898 4.70221432773 0.653814966028 -1.68075605114 0.162547681861 0.141351307948
3.63843972638 4.45838793586 0.512111439424 -1.62294463719 0.132475859964 0.118055421688
4.71083856654 3.49701193105 0.389928195788 -1.35924278508 0.12836039118 0.114776842302
6.09931774851 2.04694434575 0.270379645484 -0.777765087038 0.153812515601 0.134701807716
7.8970392366 1.06784910314 0.177221129922 -0.0712747181014 0.197033889316 0.16670990741
10.2246236835 0.481145350138 0.103402699365 0.794309267343 0.26270067362 0.211359806628
13.2382436425 0.167496529837 0.0515623433249 1.93998546543 0.399485737071 0.291387588748
17.1401021851 0.0284710534011 0.0189840220198 3.86399116021 1.19318299692 0.554697830119
22.192 0.0160462694261 0.0124815470964 4.48656480005 1.63337093348 0.624736131702
