sma inte intee mag magl magu
4.22225299284 1.83562088013 0.958024263382 -0.65945747284 0.801220122077 0.455970627164
5.05518767762 1.62820577621 0.638005852699 -0.529273227776 0.539966006651 0.358977931649
6.05243752549 1.4207906723 0.842849552631 -0.381325243093 0.976616255626 0.505693263791
7.24641741041 2.78748846054 1.18056941032 -1.11303269549 0.598047697002 0.3834122979
8.6759367717 2.08804941177 0.722504198551 -0.799351929081 0.461086718554 0.322627755227
12.4366221955 3.66379928589 1.10510921478 -1.40982918417 0.389784974498 0.286218290481
14.890026576 0.150138894717 0.158187071482 2.05876696405 nan 0.78129221685
17.8274203356 2.22339507512 0.563584838595 -0.867541598379 0.317395501685 0.245292998328
21.3442813012 1.92282295227 0.620132732391 -0.709848243888 0.422745362305 0.303498735912
25.554922456 0.74168586731 0.287070618735 0.324449990781 0.531440012684 0.355231456641
30.5962075985 0.631687084834 0.324470619361 0.49874500597 0.782643773309 0.450068827698
36.632 0.689197964138 0.276726484299 0.404140035274 0.557375152671 0.366497931773
