sma inte intee mag magl magu
1.0 5.19804128011 0.930773973465 -1.78959931029 0.214224689221 0.178842015252
1.20315826571 4.88427734375 0.902245124181 -1.72200079125 0.22173886704 0.184043318103
1.44758981234 4.88427734375 0.902245124181 -1.72200079125 0.22173886704 0.184043318103
1.74167964807 5.0085105896 0.707708311081 -1.74927149087 0.165397798067 0.143500638124
2.09551626479 4.38861592611 0.604746222496 -1.60581893703 0.160978504058 0.140163725067
2.5212377149 4.0031449 0.577577193578 -1.50600327587 0.169171886418 0.146331585372
3.0334479965 3.50340628624 0.467934697866 -1.36122626225 0.155660831532 0.136116682027
3.64971803057 2.93900680542 0.383341026306 -1.17050147926 0.151741334984 0.133111267646
4.39118841599 2.51473634139 0.330660488295 -1.00123114497 0.153061851544 0.13412596325
5.28329463897 1.85832695339 0.284247813017 -0.672805314996 0.180238905734 0.154534649557
6.35663961504 1.49927549009 0.235645329511 -0.43970360319 0.185653645227 0.158495543626
7.64804349496 1.03739279288 0.196015199025 -0.0398580661903 0.227380710096 0.187908829118
9.20180674744 0.711759058634 0.154030195872 0.369167492083 0.264774707814 0.212697970557
11.0712298476 0.452811793277 0.109160887568 0.860205676676 0.299500591195 0.234493686031
13.3204417027 0.303040835322 0.0786416335982 1.29624711389 0.326199617031 0.250502645897
16.0265995375 0.163795407613 0.0522486686707 1.96424569716 0.417112107211 0.30060160437
19.2825357047 0.0888613292149 0.0312489703461 2.62821798684 0.470492870017 0.327168612151
23.1999422169 0.0503863594749 0.0214022853158 3.2442175481 0.600383871347 0.384356935352
27.9132022422 0.0244043757032 0.0130636892119 4.03133074426 0.832070893959 0.46548390424
33.584 0.0104653210175 0.00798829953845 4.95061861349 1.56455695525 0.615822579459
